"file_path","label","target","start_sec","duration_sec","rms_dbfs","split","source_dataset","source_folder","source_file"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_18b2dd05da.mp3","background_other","12","16.0","2.0","-43.822","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211106_L_207_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_ac244ced6e.mp3","background_other","12","2.0","2.0","-19.217","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211124_L_207_L_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_1a76b56982.mp3","background_other","12","10.0","2.0","-40.094","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211023_L_204_C_037_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_3ecdca8d1a.mp3","background_other","12","4.0","2.0","-19.31","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_3.모터류_S-211102_L_203_D_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_d0449e90ad.mp3","background_other","12","18.0","2.0","-30.722","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211115_L_201_C_262_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_c7fa63fae4.mp3","background_other","12","0.0","2.0","-24.311","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_5.재봉틀_S-211124_L_205_L_100_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_e6f3959c78.mp3","background_other","12","0.0","2.0","-20.795","train","soundkey_dataset::appliance_sound","Validation/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-210822_L_202_D_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_ff02c75c6e.mp3","background_other","12","14.0","2.0","-17.947","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211101_L_202_D_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_166baede30.mp3","background_other","12","10.0","2.0","-44.764","train","soundkey_dataset::appliance_sound","Validation/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211023_L_207_C_123_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_a9a0b9472a.mp3","background_other","12","0.0","2.0","-20.894","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211101_L_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_ca2d8731ca.mp3","background_other","12","24.0","2.0","-31.561","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211127_L_201_C_115_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_d9c4891fa8.mp3","background_other","12","14.0","2.0","-41.381","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211026_L_202_C_015_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_900d53c4bc.mp3","background_other","12","6.0","2.0","-18.2","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211129_L_202_C_015_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_894f34ac95.mp3","background_other","12","34.0","2.0","-40.373","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211026_L_202_C_017_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_6861789290.mp3","background_other","12","30.0","2.0","-41.538","val","soundkey_dataset::appliance_sound","Validation/원본데이터/appliance_sound","AI174_2.가전_5.재봉틀_S-211124_L_205_L_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_00ebaf94f2.mp3","background_other","12","2.0","2.0","-18.863","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211111_L_201_C_046_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_29d441c614.mp3","background_other","12","18.0","2.0","-25.26","train","soundkey_dataset::appliance_sound","Validation/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-210820_L_202_L_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_9b1c47d2f2.mp3","background_other","12","4.0","2.0","-18.243","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211127_L_201_C_094_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_46794d3588.mp3","background_other","12","0.0","2.0","-24.136","test","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211023_L_204_C_038_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_38bbc5c51e.mp3","background_other","12","2.0","2.0","-19.037","train","soundkey_dataset::appliance_sound","Validation/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211021_L_204_C_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_bbb901828b.mp3","background_other","12","6.0","2.0","-23.09","test","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211031_L_207_D_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_bac91bc76b.mp3","background_other","12","8.0","2.0","-17.999","test","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_3.모터류_S-211030_L_203_D_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_1a62a720eb.mp3","background_other","12","16.0","2.0","-31.323","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211105_L_202_C_023_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_14ed628e1c.mp3","background_other","12","20.0","2.0","-20.724","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_3.모터류_S-211024_L_203_C_038_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_60b79c6776.mp3","background_other","12","8.0","2.0","-35.534","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211029_L_202_C_022_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_d78a5af90b.mp3","background_other","12","0.0","2.0","-24.136","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211023_L_204_C_035_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_944397cb7a.mp3","background_other","12","2.0","2.0","-18.919","test","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211102_L_202_D_019_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_99ceaca8fa.mp3","background_other","12","28.0","2.0","-32.383","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211124_L_202_L_016_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_119ce5f810.mp3","background_other","12","28.0","2.0","-37.256","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211023_L_204_C_021_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_b795a8ac32.mp3","background_other","12","26.0","2.0","-36.123","test","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211126_L_207_C_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_feccf79f14.mp3","background_other","12","26.0","2.0","-33.707","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211103_L_202_C_032_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_95e5b74c0e.mp3","background_other","12","32.0","2.0","-19.065","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211030_L_202_C_012_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_41b17debb0.mp3","background_other","12","2.0","2.0","-17.962","train","soundkey_dataset::appliance_sound","Validation/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-210808_L_202_D_012_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_37f7463e49.mp3","background_other","12","10.0","2.0","-33.312","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211022_L_204_C_053_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_cd5d60a382.mp3","background_other","12","16.0","2.0","-38.014","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_6.팩스_S-211126_L_206_C_038_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_f1156b5e2a.mp3","background_other","12","2.0","2.0","-19.372","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_6.팩스_S-211201_L_206_C_122_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_240035e191.mp3","background_other","12","2.0","2.0","-19.372","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_6.팩스_S-211201_L_206_C_189_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_0a36c33a99.mp3","background_other","12","4.0","2.0","-16.127","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211101_L_202_D_021_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_4bb04d6221.mp3","background_other","12","18.0","2.0","-24.039","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211111_L_201_C_034_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_9a7056093c.mp3","background_other","12","12.0","2.0","-37.231","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211030_L_201_C_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_ac244ced6e.mp3","background_other","12","10.0","2.0","-29.798","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211124_L_207_L_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_d43c7dc45b.mp3","background_other","12","32.0","2.0","-35.882","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211026_L_207_C_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_cfd7c866c7.mp3","background_other","12","28.0","2.0","-44.63","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211029_L_202_D_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_feccf79f14.mp3","background_other","12","28.0","2.0","-34.236","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211103_L_202_C_032_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_37de1ae59b.mp3","background_other","12","10.0","2.0","-37.126","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211026_L_202_C_014_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_7a7a43ad1a.mp3","background_other","12","36.0","2.0","-19.023","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211115_L_201_C_034_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_e4e15378ef.mp3","background_other","12","10.0","2.0","-42.477","test","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_1.가열류_S-211128_L_201_C_081_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_3261dd85df.mp3","background_other","12","32.0","2.0","-41.449","test","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211027_L_204_C_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_a2cda439f1.mp3","background_other","12","22.0","2.0","-41.663","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211030_L_207_C_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_1a62a720eb.mp3","background_other","12","12.0","2.0","-31.029","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211105_L_202_C_023_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_b8ff985309.mp3","background_other","12","6.0","2.0","-17.42","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211023_L_202_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_18b2dd05da.mp3","background_other","12","36.0","2.0","-40.853","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_7.프린팅_S-211106_L_207_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_dec236e10f.mp3","background_other","12","26.0","2.0","-37.36","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211101_L_202_D_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_e4632b3939.mp3","background_other","12","10.0","2.0","-28.273","train","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_2.팬류_S-211103_L_202_C_036_0001.mp3"
"datasets\soundkey_balanced_v2\audio\background_other\soundkey_dataset__appliance_sound_3262816840.mp3","background_other","12","0.0","2.0","-24.136","val","soundkey_dataset::appliance_sound","Training/원본데이터/appliance_sound","AI174_2.가전_4.타이핑_S-211022_L_204_C_054_0001.mp3"
